Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
49093
490.93
Total: 490.94
Suportadas = 72
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(698 687)

Arvore 211
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
29 37 13 18
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(697 688)

Arvore 212
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
15 37 15 15
13 24 14 16
37 47 11 19
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(696 689)

Arvore 213
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
19 25 11 17
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
23 37 18 12
4 28 16 14
15 37 15 15
13 24 14 16
9 15 13 17
37 47 11 19
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(695 690)

Arvore 214
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
13 24 14 16
9 15 13 17
37 47 11 19
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(694 691)

Arvore 215
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
6 38 12 16
26 40 11 17
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
15 37 15 15
13 24 14 16
37 47 11 19
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(693 692)

Arvore 216
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
9 25 13 18
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(692 693)

Arvore 217
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
19 25 11 17
26 40 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
24 28 19 11
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(706 680)

Arvore 218
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
24 28 19 11
23 37 18 12
15 37 15 15
13 24 14 16
37 47 11 19
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(705 681)

Arvore 219
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
19 25 11 17
26 40 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
24 28 19 11
23 37 18 12
15 37 15 15
13 24 14 16
37 47 11 19
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(704 682)

Arvore 220
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
24 28 19 11
23 37 18 12
13 24 14 16
9 15 13 17
37 47 11 19
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 44 24 14
(703 683)

Arvore 221
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
24 28 19 11
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
37 47 11 19
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
32 47 14 17
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
7 40 27 12
(702 684)

Arvore 222
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
29 32 11 16
40 49 11 16
4 25 10 17
10 30 16 12
19 38 14 14
31 47 14 14
6 38 12 16
30 46 11 17
38 45 18 11
33 48 14 15
25 36 12 17
4 34 11 18
22 27 11 18
1 28 10 19
23 37 18 12
15 37 15 15
13 24 14 16
9 15 13 17
9 39 19 12
18 41 19 12
42 44 19 12
20 32 17 14
8 18 16 15
29 37 13 18
14 16 21 11
27 38 21 11
24 42 19 13
0 18 16 16
2 16 15 17
35 49 15 18
17 42 21 13
5 42 10 25
0 7 28 11
(701 685)

Arvore 223
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 42 10 25
0 7 28 11
(711 676)

Arvore 224
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
19 25 11 17
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 44 24 14
(720 669)

Arvore 225
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
19 25 11 17
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 42 10 25
0 7 28 11
(710 677)

Arvore 226
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
37 47 11 19
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 44 24 14
(719 670)

Arvore 227
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
30 46 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
29 37 13 18
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 42 10 25
7 40 27 12
(709 678)

Arvore 228
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
26 40 11 17
33 48 14 15
23 37 18 12
25 36 12 17
4 28 16 14
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 44 24 14
(718 671)

Arvore 229
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
30 46 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 42 10 25
7 13 30 10
(713 675)

Arvore 230
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
19 25 11 17
30 46 11 17
33 48 14 15
23 37 18 12
25 36 12 17
4 28 16 14
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 44 24 14
(717 672)

Arvore 231
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
6 38 12 16
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
37 47 11 19
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 40 27 12
(716 673)

Arvore 232
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
19 25 11 17
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
37 47 11 19
24 42 19 13
29 37 13 18
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
0 7 28 11
(715 674)

Arvore 233
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
19 25 11 17
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
0 7 28 11
(724 666)

Arvore 234
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
3 44 10 13
26 31 14 10
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
1 6 12 14
0 4 16 11
0 24 15 12
46 49 14 13
10 30 16 12
29 32 11 16
40 49 11 16
4 25 10 17
19 38 14 14
31 47 14 14
38 45 18 11
19 25 11 17
26 40 11 17
24 28 19 11
33 48 14 15
23 37 18 12
25 36 12 17
4 34 11 18
22 27 11 18
15 37 15 15
9 39 19 12
18 41 19 12
42 44 19 12
13 24 14 16
9 15 13 17
20 32 17 14
14 16 21 11
27 38 21 11
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 40 27 12
(723 667)

Arvore 235
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
26 31 14 10
3 44 10 13
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
1 6 12 14
0 24 15 12
46 49 14 13
10 30 16 12
38 45 18 11
29 32 11 16
40 49 11 16
19 38 14 14
31 47 14 14
4 25 10 17
24 28 19 11
23 37 18 12
21 38 21 10
30 46 11 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
25 36 12 17
15 37 15 15
14 16 21 11
27 38 21 11
4 34 11 18
22 27 11 18
13 24 14 16
20 32 17 14
9 15 13 17
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 44 24 14
(730 662)

Arvore 236
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
26 31 14 10
3 44 10 13
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
1 6 12 14
0 24 15 12
46 49 14 13
10 30 16 12
38 45 18 11
29 32 11 16
40 49 11 16
19 38 14 14
31 47 14 14
4 25 10 17
24 28 19 11
23 37 18 12
21 38 21 10
30 46 11 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
25 36 12 17
15 37 15 15
14 16 21 11
27 38 21 11
4 34 11 18
22 27 11 18
13 24 14 16
20 32 17 14
9 15 13 17
8 18 16 15
24 42 19 13
29 37 13 18
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
0 7 28 11
5 27 24 14
(733 660)

Arvore 237
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
26 31 14 10
3 44 10 13
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
1 6 12 14
0 24 15 12
46 49 14 13
10 30 16 12
38 45 18 11
29 32 11 16
40 49 11 16
19 38 14 14
31 47 14 14
4 25 10 17
24 28 19 11
6 38 12 16
23 37 18 12
30 46 11 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
25 36 12 17
15 37 15 15
14 16 21 11
27 38 21 11
4 34 11 18
22 27 11 18
13 24 14 16
20 32 17 14
9 15 13 17
8 18 16 15
24 42 19 13
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 13 30 10
(727 664)

Arvore 238
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
26 31 14 10
3 44 10 13
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
1 6 12 14
0 24 15 12
46 49 14 13
10 30 16 12
38 45 18 11
29 32 11 16
40 49 11 16
19 38 14 14
31 47 14 14
4 25 10 17
24 28 19 11
23 37 18 12
21 38 21 10
30 46 11 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
25 36 12 17
15 37 15 15
14 16 21 11
27 38 21 11
4 34 11 18
22 27 11 18
13 24 14 16
20 32 17 14
8 18 16 15
24 42 19 13
37 47 11 19
32 47 14 17
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
0 7 28 11
5 27 24 14
(732 661)

Arvore 239
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
2 43 11 12
26 31 14 10
3 44 10 13
30 47 13 11
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
1 6 12 14
0 24 15 12
46 49 14 13
10 30 16 12
38 45 18 11
29 32 11 16
40 49 11 16
19 38 14 14
31 47 14 14
4 25 10 17
24 28 19 11
23 37 18 12
21 38 21 10
26 40 11 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
25 36 12 17
15 37 15 15
14 16 21 11
27 38 21 11
4 34 11 18
22 27 11 18
13 24 14 16
20 32 17 14
9 15 13 17
8 18 16 15
24 42 19 13
29 37 13 18
0 18 16 16
2 16 15 17
17 42 21 13
35 49 15 18
5 27 24 14
7 44 24 14
(729 663)

Arvore 240
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
19 38 14 14
31 47 14 14
24 28 19 11
29 32 11 16
40 49 11 16
21 38 21 10
23 37 18 12
4 25 10 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
26 40 11 17
14 16 21 11
27 38 21 11
15 37 15 15
25 36 12 17
20 32 17 14
13 24 14 16
24 42 19 13
4 34 11 18
22 27 11 18
8 18 16 15
9 15 13 17
32 47 14 17
0 18 16 16
17 42 21 13
2 16 15 17
35 49 15 18
7 13 30 10
5 27 24 14
(736 658)

Arvore 241
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
19 38 14 14
31 47 14 14
24 28 19 11
29 32 11 16
40 49 11 16
21 38 21 10
23 37 18 12
4 25 10 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
30 46 11 17
14 16 21 11
27 38 21 11
15 37 15 15
20 32 17 14
13 24 14 16
24 42 19 13
26 36 19 13
4 34 11 18
22 27 11 18
8 18 16 15
9 15 13 17
32 47 14 17
0 18 16 16
17 42 21 13
2 16 15 17
35 49 15 18
0 7 28 11
5 27 24 14
(741 655)

Arvore 242
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
19 38 14 14
31 47 14 14
24 28 19 11
29 32 11 16
40 49 11 16
21 38 21 10
23 37 18 12
4 25 10 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
30 46 11 17
14 16 21 11
27 38 21 11
15 37 15 15
20 32 17 14
13 24 14 16
24 42 19 13
26 36 19 13
4 34 11 18
22 27 11 18
8 18 16 15
9 15 13 17
32 47 14 17
0 18 16 16
17 42 21 13
2 16 15 17
35 49 15 18
7 13 30 10
5 27 24 14
(743 654)

Arvore 243
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
19 38 14 14
31 47 14 14
24 28 19 11
29 32 11 16
40 49 11 16
21 38 21 10
23 37 18 12
4 25 10 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
30 46 11 17
14 16 21 11
27 38 21 11
15 37 15 15
20 32 17 14
13 24 14 16
24 42 19 13
26 36 19 13
4 34 11 18
22 27 11 18
8 18 16 15
9 15 13 17
0 18 16 16
17 42 21 13
29 37 13 18
2 16 15 17
35 49 15 18
0 7 28 11
5 27 24 14
(740 656)

Arvore 244
0 1 10 10
33 46 11 10
1 33 11 11
12 30 11 11
34 39 10 12
26 31 14 10
2 43 11 12
30 47 13 11
3 44 10 13
11 48 13 12
21 49 12 13
14 41 14 12
0 4 16 11
0 24 15 12
1 6 12 14
46 49 14 13
10 30 16 12
38 45 18 11
19 38 14 14
31 47 14 14
24 28 19 11
29 32 11 16
40 49 11 16
21 38 21 10
23 37 18 12
4 25 10 17
33 48 14 15
9 39 19 12
18 41 19 12
42 44 19 12
30 46 11 17
14 16 21 11
27 38 21 11
